Country Name,Country Code,Indicator Name,Indicator Code,2014
Rwanda,RWA,Annual wage for skilled female workers (US$ Dollars),w_F_skl,130177.74
Rwanda,RWA,Annual wage for skilled male workers (US$ Dollars),w_M_skl,163889.4547
Rwanda,RWA,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,56934.16538
Rwanda,RWA,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,83531.32589
Rwanda,RWA,Labor volume for skilled females (millions),v_F_skl,285627.487
Rwanda,RWA,Labor volume for skilled males (millions),v_M_skl,437024.3136
Rwanda,RWA,Labor volume for unskilled females (millions),v_F_nsk,2527005.903
Rwanda,RWA,Labor volume for unskilled male (millions),v_M_nsk,2381112.296
Rwanda,RWA,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,3.954032854
Rwanda,RWA,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,17.14994224
Rwanda,RWA,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,9.893452456
Rwanda,RWA,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,34.00257245
Rwanda,RWA,Value-added from Capital in GTAP10P3COD,gtap10VACapital,2411.299572
Rwanda,RWA,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,4084.347313
Rwanda,RWA,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,146.2204731
Rwanda,RWA,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,124.3832387
Saudi Arabia,SAU,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1016148.317
Saudi Arabia,SAU,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1224024.505
Saudi Arabia,SAU,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,633971.2202
Saudi Arabia,SAU,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,962560.7209
Saudi Arabia,SAU,Labor volume for skilled females (millions),v_F_skl,1565056.308
Saudi Arabia,SAU,Labor volume for skilled males (millions),v_M_skl,2832527.556
Saudi Arabia,SAU,Labor volume for unskilled females (millions),v_F_nsk,944625.8585
Saudi Arabia,SAU,Labor volume for unskilled male (millions),v_M_nsk,7049186.278
Saudi Arabia,SAU,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.250404955
Saudi Arabia,SAU,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.005002655
Saudi Arabia,SAU,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.50942137
Saudi Arabia,SAU,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.23517102
Saudi Arabia,SAU,Value-added from Capital in GTAP10P3COD,gtap10VACapital,406070.0396
Saudi Arabia,SAU,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,179539.691
Saudi Arabia,SAU,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,103.8439515
Saudi Arabia,SAU,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,81.95222945
Senegal,SEN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,238483.181
Senegal,SEN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,334117.537
Senegal,SEN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,106046.9713
Senegal,SEN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,213606.7764
Senegal,SEN,Labor volume for skilled females (millions),v_F_skl,538307.6182
Senegal,SEN,Labor volume for skilled males (millions),v_M_skl,1031884.51
Senegal,SEN,Labor volume for unskilled females (millions),v_F_nsk,451308.109
Senegal,SEN,Labor volume for unskilled male (millions),v_M_nsk,1846653.763
Senegal,SEN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,4.627206387
Senegal,SEN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.502125136
Senegal,SEN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,15.80069896
Senegal,SEN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,38.06996952
Senegal,SEN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,7378.479055
Senegal,SEN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,4487.603869
Senegal,SEN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,146.3750957
Senegal,SEN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,101.4158399
Singapore,SGP,Annual wage for skilled female workers (US$ Dollars),w_F_skl,3481101.077
Singapore,SGP,Annual wage for skilled male workers (US$ Dollars),w_M_skl,3406855.145
Singapore,SGP,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,1984560.487
Singapore,SGP,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,2139516.68
Singapore,SGP,Labor volume for skilled females (millions),v_F_skl,521525.2697
Singapore,SGP,Labor volume for skilled males (millions),v_M_skl,833462.5543
Singapore,SGP,Labor volume for unskilled females (millions),v_F_nsk,251718.3236
Singapore,SGP,Labor volume for unskilled male (millions),v_M_nsk,1533244.852
Singapore,SGP,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.292563064
Singapore,SGP,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.021652622
Singapore,SGP,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.43933986
Singapore,SGP,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.24644445
Singapore,SGP,Value-added from Capital in GTAP10P3COD,gtap10VACapital,149246.9846
Singapore,SGP,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,127417.4556
Singapore,SGP,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,113.7834354
Singapore,SGP,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,102.3465006
Slovak Republic,SVK,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1147190.928
Slovak Republic,SVK,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1534595.081
Slovak Republic,SVK,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,770213.3304
Slovak Republic,SVK,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,1076699.501
Slovak Republic,SVK,Labor volume for skilled females (millions),v_F_skl,468002.3325
Slovak Republic,SVK,Labor volume for skilled males (millions),v_M_skl,720609.8179
Slovak Republic,SVK,Labor volume for unskilled females (millions),v_F_nsk,229771.4181
Slovak Republic,SVK,Labor volume for unskilled male (millions),v_M_nsk,1304767.431
Slovak Republic,SVK,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.252917813
Slovak Republic,SVK,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.001953496
Slovak Republic,SVK,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.51604027
Slovak Republic,SVK,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.22908842
Slovak Republic,SVK,Value-added from Capital in GTAP10P3COD,gtap10VACapital,59276.48967
Slovak Republic,SVK,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,18661.71843
Slovak Republic,SVK,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Slovak Republic,SVK,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Slovenia,SVN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1545271.381
Slovenia,SVN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,2058194.743
Slovenia,SVN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,1033100.622
Slovenia,SVN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,1435768.395
Slovenia,SVN,Labor volume for skilled females (millions),v_F_skl,162502.3465
Slovenia,SVN,Labor volume for skilled males (millions),v_M_skl,258193.6842
Slovenia,SVN,Labor volume for unskilled females (millions),v_F_nsk,89934.29077
Slovenia,SVN,Labor volume for unskilled male (millions),v_M_nsk,505648.6784
Slovenia,SVN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.324495366
Slovenia,SVN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.033830074
Slovenia,SVN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.36102222
Slovenia,SVN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.28065234
Slovenia,SVN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,19105.82899
Slovenia,SVN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,15509.61683
Slovenia,SVN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Slovenia,SVN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
South Africa,ZAF,Annual wage for skilled female workers (US$ Dollars),w_F_skl,302330.4856
South Africa,ZAF,Annual wage for skilled male workers (US$ Dollars),w_M_skl,306603.8083
South Africa,ZAF,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,185454.2065
South Africa,ZAF,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,255345.7441
South Africa,ZAF,Labor volume for skilled females (millions),v_F_skl,2554714.577
South Africa,ZAF,Labor volume for skilled males (millions),v_M_skl,2446324.821
South Africa,ZAF,Labor volume for unskilled females (millions),v_F_nsk,7043388.206
South Africa,ZAF,Labor volume for unskilled male (millions),v_M_nsk,8482344.396
South Africa,ZAF,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,5.035924486
South Africa,ZAF,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,18.17054785
South Africa,ZAF,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,7.434927719
South Africa,ZAF,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,34.35859994
South Africa,ZAF,Value-added from Capital in GTAP10P3COD,gtap10VACapital,151990.5358
South Africa,ZAF,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,141655.753
South Africa,ZAF,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,105.7180392
South Africa,ZAF,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,77.01955042
Spain,ESP,Annual wage for skilled female workers (US$ Dollars),w_F_skl,4184092.225
Spain,ESP,Annual wage for skilled male workers (US$ Dollars),w_M_skl,5534339.527
Spain,ESP,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,2804923.153
Spain,ESP,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,3873929.959
Spain,ESP,Labor volume for skilled females (millions),v_F_skl,3707815.312
Spain,ESP,Labor volume for skilled males (millions),v_M_skl,5611508.081
Spain,ESP,Labor volume for unskilled females (millions),v_F_nsk,2306044.502
Spain,ESP,Labor volume for unskilled male (millions),v_M_nsk,11518509.1
Spain,ESP,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.324319786
Spain,ESP,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.030072387
Spain,ESP,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.3603953
Spain,ESP,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.28521253
Spain,ESP,Value-added from Capital in GTAP10P3COD,gtap10VACapital,531315.8163
Spain,ESP,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,501030.2106
Spain,ESP,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Spain,ESP,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Sri Lanka,LKA,Annual wage for skilled female workers (US$ Dollars),w_F_skl,108551.0249
Sri Lanka,LKA,Annual wage for skilled male workers (US$ Dollars),w_M_skl,139242.3307
Sri Lanka,LKA,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,75327.73449
Sri Lanka,LKA,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,104102.6741
Sri Lanka,LKA,Labor volume for skilled females (millions),v_F_skl,1962340.529
Sri Lanka,LKA,Labor volume for skilled males (millions),v_M_skl,3881984.475
Sri Lanka,LKA,Labor volume for unskilled females (millions),v_F_nsk,826133.9562
Sri Lanka,LKA,Labor volume for unskilled male (millions),v_M_nsk,1781614.04
Sri Lanka,LKA,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,14.56816984
Sri Lanka,LKA,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.752977294
Sri Lanka,LKA,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,31.1152729
Sri Lanka,LKA,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,12.56357996
Sri Lanka,LKA,Value-added from Capital in GTAP10P3COD,gtap10VACapital,34334.56178
Sri Lanka,LKA,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,29208.49971
Sri Lanka,LKA,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,94.92086582
Sri Lanka,LKA,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,87.70864238
Sweden,SWE,Annual wage for skilled female workers (US$ Dollars),w_F_skl,3670947.722
Sweden,SWE,Annual wage for skilled male workers (US$ Dollars),w_M_skl,4880388.531
Sweden,SWE,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,2461666.392
Sweden,SWE,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,3419721.578
Sweden,SWE,Labor volume for skilled females (millions),v_F_skl,998817.5127
Sweden,SWE,Labor volume for skilled males (millions),v_M_skl,1405936.639
Sweden,SWE,Labor volume for unskilled females (millions),v_F_nsk,425360.5243
Sweden,SWE,Labor volume for unskilled male (millions),v_M_nsk,2313267.323
Sweden,SWE,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.325236366
Sweden,SWE,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.028534241
Sweden,SWE,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.37025912
Sweden,SWE,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.27597027
Sweden,SWE,Value-added from Capital in GTAP10P3COD,gtap10VACapital,190302.5698
Sweden,SWE,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,182351.6908
Sweden,SWE,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Sweden,SWE,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Switzerland,CHE,Annual wage for skilled female workers (US$ Dollars),w_F_skl,5776081.03
Switzerland,CHE,Annual wage for skilled male workers (US$ Dollars),w_M_skl,7552163.688
Switzerland,CHE,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,3864458.044
Switzerland,CHE,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,5279191.804
Switzerland,CHE,Labor volume for skilled females (millions),v_F_skl,917804.9487
Switzerland,CHE,Labor volume for skilled males (millions),v_M_skl,1308062.186
Switzerland,CHE,Labor volume for unskilled females (millions),v_F_nsk,426022.8265
Switzerland,CHE,Labor volume for unskilled male (millions),v_M_nsk,2091100.039
Switzerland,CHE,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.342941038
Switzerland,CHE,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.03084171
Switzerland,CHE,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.32836407
Switzerland,CHE,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.29785318
Switzerland,CHE,Value-added from Capital in GTAP10P3COD,gtap10VACapital,267652.1481
Switzerland,CHE,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,345561.7546
Switzerland,CHE,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Switzerland,CHE,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
"Taiwan, China",TWN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,362828.8299
"Taiwan, China",TWN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,356751.1191
"Taiwan, China",TWN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,206044.936
"Taiwan, China",TWN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,223861.8634
"Taiwan, China",TWN,Labor volume for skilled females (millions),v_F_skl,1818751.288
"Taiwan, China",TWN,Labor volume for skilled males (millions),v_M_skl,2881675.047
"Taiwan, China",TWN,Labor volume for unskilled females (millions),v_F_nsk,1072129.368
"Taiwan, China",TWN,Labor volume for unskilled male (millions),v_M_nsk,5762444.298
"Taiwan, China",TWN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.329947355
"Taiwan, China",TWN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.03648987
"Taiwan, China",TWN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.35480465
"Taiwan, China",TWN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.27875812
"Taiwan, China",TWN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,182539.4221
"Taiwan, China",TWN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,243252.2504
"Taiwan, China",TWN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,113.7834354
"Taiwan, China",TWN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,102.3465006
Tajikistan,TJK,Annual wage for skilled female workers (US$ Dollars),w_F_skl,174177.7359
Tajikistan,TJK,Annual wage for skilled male workers (US$ Dollars),w_M_skl,228033.3253
Tajikistan,TJK,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,117676.6916
Tajikistan,TJK,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,161424.9874
Tajikistan,TJK,Labor volume for skilled females (millions),v_F_skl,147901.8363
Tajikistan,TJK,Labor volume for skilled males (millions),v_M_skl,269230.289
Tajikistan,TJK,Labor volume for unskilled females (millions),v_F_nsk,242868.3507
Tajikistan,TJK,Labor volume for unskilled male (millions),v_M_nsk,1698001.524
Tajikistan,TJK,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.200578096
Tajikistan,TJK,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,5.975936487
Tajikistan,TJK,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.64424267
Tajikistan,TJK,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.17924274
Tajikistan,TJK,Value-added from Capital in GTAP10P3COD,gtap10VACapital,4626.654348
Tajikistan,TJK,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,2447.338754
Tajikistan,TJK,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Tajikistan,TJK,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Tanzania,TZA,Annual wage for skilled female workers (US$ Dollars),w_F_skl,217049.0919
Tanzania,TZA,Annual wage for skilled male workers (US$ Dollars),w_M_skl,219604.9566
Tanzania,TZA,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,119317.1925
Tanzania,TZA,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,136285.4621
Tanzania,TZA,Labor volume for skilled females (millions),v_F_skl,1532835.052
Tanzania,TZA,Labor volume for skilled males (millions),v_M_skl,3228062.257
Tanzania,TZA,Labor volume for unskilled females (millions),v_F_nsk,2412751.994
Tanzania,TZA,Labor volume for unskilled male (millions),v_M_nsk,16671833.7
Tanzania,TZA,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.360845178
Tanzania,TZA,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.026576594
Tanzania,TZA,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.34968717
Tanzania,TZA,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.26289106
Tanzania,TZA,Value-added from Capital in GTAP10P3COD,gtap10VACapital,14347.10665
Tanzania,TZA,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,25134.1711
Tanzania,TZA,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,116.9544971
Tanzania,TZA,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,102.2939873
Thailand,THA,Annual wage for skilled female workers (US$ Dollars),w_F_skl,519974.3992
Thailand,THA,Annual wage for skilled male workers (US$ Dollars),w_M_skl,604967.7736
Thailand,THA,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,264161.7632
Thailand,THA,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,366397.6202
Thailand,THA,Labor volume for skilled females (millions),v_F_skl,5340332.628
Thailand,THA,Labor volume for skilled males (millions),v_M_skl,4469139.447
Thailand,THA,Labor volume for unskilled females (millions),v_F_nsk,13159804
Thailand,THA,Labor volume for unskilled male (millions),v_M_nsk,16005508.92
Thailand,THA,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,7.208866506
Thailand,THA,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,20.79536485
Thailand,THA,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,8.069544214
Thailand,THA,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,28.92622443
Thailand,THA,Value-added from Capital in GTAP10P3COD,gtap10VACapital,206954.9428
Thailand,THA,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,132390.943
Thailand,THA,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,126.3983345
Thailand,THA,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,106.3314134
Togo,TGO,Annual wage for skilled female workers (US$ Dollars),w_F_skl,113917.3032
Togo,TGO,Annual wage for skilled male workers (US$ Dollars),w_M_skl,150951.9973
Togo,TGO,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,59282.87203
Togo,TGO,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,103949.1232
Togo,TGO,Labor volume for skilled females (millions),v_F_skl,166909.0522
Togo,TGO,Labor volume for skilled males (millions),v_M_skl,540820.42
Togo,TGO,Labor volume for unskilled females (millions),v_F_nsk,1163308.145
Togo,TGO,Labor volume for unskilled male (millions),v_M_nsk,1387289.383
Togo,TGO,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,5.162019516
Togo,TGO,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,25.7745716
Togo,TGO,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,14.05647583
Togo,TGO,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,20.00693306
Togo,TGO,Value-added from Capital in GTAP10P3COD,gtap10VACapital,1009.667239
Togo,TGO,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,1922.342605
Togo,TGO,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,125.421007
Togo,TGO,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,93.14610438
Trinidad and Tobago,TTO,Annual wage for skilled female workers (US$ Dollars),w_F_skl,349975.4169
Trinidad and Tobago,TTO,Annual wage for skilled male workers (US$ Dollars),w_M_skl,360266.2804
Trinidad and Tobago,TTO,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,190075.7454
Trinidad and Tobago,TTO,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,225874.2451
Trinidad and Tobago,TTO,Labor volume for skilled females (millions),v_F_skl,107594.7827
Trinidad and Tobago,TTO,Labor volume for skilled males (millions),v_M_skl,162911.1488
Trinidad and Tobago,TTO,Labor volume for unskilled females (millions),v_F_nsk,59737.66755
Trinidad and Tobago,TTO,Labor volume for unskilled male (millions),v_M_nsk,341945.401
Trinidad and Tobago,TTO,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.298145551
Trinidad and Tobago,TTO,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.018557313
Trinidad and Tobago,TTO,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.42458232
Trinidad and Tobago,TTO,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.25871482
Trinidad and Tobago,TTO,Value-added from Capital in GTAP10P3COD,gtap10VACapital,14992.60746
Trinidad and Tobago,TTO,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,8777.18677
Trinidad and Tobago,TTO,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,120.2765389
Trinidad and Tobago,TTO,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,103.2034361
Tunisia,TUN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,237681.2455
Tunisia,TUN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,201510.5399
Tunisia,TUN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,129538.6045
Tunisia,TUN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,168527.2407
Tunisia,TUN,Labor volume for skilled females (millions),v_F_skl,1048190.129
Tunisia,TUN,Labor volume for skilled males (millions),v_M_skl,2891481.027
Tunisia,TUN,Labor volume for unskilled females (millions),v_F_nsk,17115.63617
Tunisia,TUN,Labor volume for unskilled male (millions),v_M_nsk,50873.20812
Tunisia,TUN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,17.95195908
Tunisia,TUN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,0.234980901
Tunisia,TUN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,45.88310568
Tunisia,TUN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,0.929954342
Tunisia,TUN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,23379.37367
Tunisia,TUN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,14823.66134
Tunisia,TUN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,119.3620648
Tunisia,TUN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,77.39836347
Turkey,TUR,Annual wage for skilled female workers (US$ Dollars),w_F_skl,931047.8278
Turkey,TUR,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1015786.564
Turkey,TUR,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,550534.4841
Turkey,TUR,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,703163.0209
Turkey,TUR,Labor volume for skilled females (millions),v_F_skl,2459506.348
Turkey,TUR,Labor volume for skilled males (millions),v_M_skl,3745057.124
Turkey,TUR,Labor volume for unskilled females (millions),v_F_nsk,6649183.661
Turkey,TUR,Labor volume for unskilled male (millions),v_M_nsk,15777854.87
Turkey,TUR,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,3.808431956
Turkey,TUR,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,13.40301161
Turkey,TUR,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,7.838756812
Turkey,TUR,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.94979963
Turkey,TUR,Value-added from Capital in GTAP10P3COD,gtap10VACapital,388371.8591
Turkey,TUR,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,224069.4775
